2125.68449 16.2133 0.0106
2129.73667 16.2316 0.0079
2132.67964 16.2208 0.0083
2136.58305 16.2201 0.0090
2141.59817 16.2251 0.0082
2144.68095 16.2423 0.0083
2160.63761 16.2242 0.0098
2170.57853 16.2386 0.0092
2178.58931 16.2067 0.0167
2188.53843 16.1722 0.0105
2211.54196 16.2014 0.0121
2333.87889 16.2286 0.0089
2344.84020 16.2178 0.0081
2355.89104 16.2251 0.0080
2364.88358 16.2231 0.0102
2372.89444 16.2316 0.0082
2391.92455 16.2357 0.0098
2405.83181 16.2259 0.0086
2414.88032 16.2249 0.0090
2416.89296 16.2204 0.0098
2424.75161 16.2341 0.0102
2428.73682 16.2254 0.0081
2432.88836 16.1932 0.0121
2434.77636 16.2354 0.0083
2436.82434 16.2378 0.0087
2438.79800 16.2188 0.0085
2441.76032 16.2319 0.0079
2445.67687 16.2261 0.0081
2448.70017 16.2452 0.0121
2459.68889 16.2199 0.0066
2460.70689 16.2308 0.0094
2463.58818 16.2316 0.0080
2466.61097 16.2310 0.0082
2468.73717 16.2223 0.0077
2470.72098 16.2222 0.0078
2472.74842 16.2209 0.0088
2481.60483 16.2011 0.0102
2484.66815 16.2206 0.0090
2486.53034 16.2079 0.0107
2486.76087 16.1978 0.0118
2490.74403 16.2207 0.0104
2493.68873 16.1948 0.0075
2496.53477 16.2199 0.0076
2498.55539 16.2179 0.0078
2500.59886 16.2161 0.0080
2502.61247 16.2296 0.0085
2508.71070 16.2166 0.0100
2517.56158 16.2170 0.0096
2520.62906 16.2253 0.0086
2529.49492 16.2279 0.0093
2538.54658 16.2149 0.0094
2542.57436 16.2170 0.0083
2548.50286 16.1948 0.0105
2552.53917 16.2119 0.0105
2557.50433 16.2262 0.0090
2564.52576 16.2327 0.0097
2708.85304 16.2045 0.0076
2719.85874 16.2182 0.0091
2729.88069 16.2237 0.0094
2734.81967 16.2302 0.0083
2747.74400 16.2072 0.0118
2753.92904 16.2451 0.0106
2757.85613 16.2351 0.0094
2761.90425 16.2289 0.0086
2767.85120 16.2209 0.0102
2775.76807 16.2278 0.0106
2782.68942 16.2099 0.0100
2784.61208 16.2307 0.0084
2786.83544 16.2239 0.0094
2788.64203 16.2129 0.0090
2790.74647 16.2175 0.0085
2793.65967 16.1937 0.0064
2795.63403 16.2422 0.0074
2797.64598 16.2211 0.0078
2802.73837 16.2144 0.0102
2809.76098 16.2202 0.0095
2811.68810 16.2012 0.0098
2812.81738 16.2172 0.0097
2813.86118 16.2179 0.0098
2815.84185 16.2173 0.0088
2816.86281 16.2081 0.0091
2818.63254 16.2200 0.0087
2819.80904 16.2226 0.0094
2821.69489 16.2069 0.0092
2826.81225 16.2148 0.0100
2835.68035 16.2249 0.0095
2837.68806 16.2256 0.0112
2838.82383 16.2140 0.0112
2840.74115 16.2361 0.0100
2843.69244 16.2288 0.0077
2845.68979 16.2310 0.0087
2846.51145 16.2126 0.0115
2847.47567 16.2189 0.0128
2848.67499 16.2201 0.0097
