2452125.56122 16.8771  0.0217 6.35 1346.0  110.46  449.98
2452132.58807 16.8466  0.0133 4.56  743.0  110.46  449.98
2452144.57075 16.8263  0.0132 4.82  815.0  110.46  449.98
2452160.55699 16.8099  0.0141 5.00  790.0  110.46  449.98
2452187.53384 16.8235  0.0146 5.05  963.0  110.46  449.98
2452206.52994 16.7976  0.0190 6.17 1442.0  110.46  449.98
2452331.87032 16.8696  0.0139 4.48 1049.0  110.46  449.98
2452345.89880 16.8445  0.0138 4.23  930.0  110.46  449.98
2452355.84469 16.8534  0.0122 3.86  752.0  110.46  449.98
2452364.90217 16.8258  0.0138 4.71  844.0  110.46  449.98
2452372.80280 16.8474  0.0111 3.40  724.0  110.46  449.98
2452403.85735 16.8360  0.0118 3.77  821.0  110.46  449.98
2452414.73460 16.8184  0.0127 4.33  655.0  110.46  449.98
2452416.77596 16.8132  0.0133 4.46  777.0  110.46  449.98
2452428.77077 16.8427  0.0141 5.19  622.0  110.46  449.98
2452434.68116 16.8466  0.0134 4.56  674.0  110.46  449.98
2452440.73699 16.8198  0.0120 3.92  674.0  110.46  449.98
2452445.59146 16.8439  0.0124 3.87  771.0  110.46  449.98
2452448.58043 16.7975  0.0265 4.08 5151.0  110.46  449.98
2452453.83056 16.8512  0.0153 4.95  970.0  110.46  449.98
2452456.54204 16.8126  0.0137 5.44  663.0  110.46  449.98
2452458.67900 16.8612  0.0121 4.05  558.0  110.46  449.98
2452460.75128 16.7994  0.0149 5.69  744.0  110.46  449.98
2452466.70272 16.8423  0.0134 5.16  636.0  110.46  449.98
2452468.57651 16.8594  0.0112 3.47  628.0  110.46  449.98
2452470.57975 16.8717  0.0134 4.54  685.0  110.46  449.98
2452472.58025 16.8730  0.0129 4.20 1437.0  110.46  449.98
2452481.48136 16.8876  0.0199 6.43  947.0  110.46  449.98
2452484.58064 16.8784  0.0147 5.35  626.0  110.46  449.98
2452486.67342 16.8452  0.0169 6.44  623.0  110.46  449.98
2452490.63990 16.8338  0.0155 5.86  631.0  110.46  449.98
2452493.60206 16.8344  0.0147 5.10  751.0  110.46  449.98
2452495.67345 16.8595  0.0126 4.08  731.0  110.46  449.98
2452497.75744 16.8650  0.0146 4.34 1235.0  110.46  449.98
2452498.46680 16.8533  0.0154 3.44 2060.0  110.46  449.98
2452500.49159 16.8722  0.0141 4.34  862.0  110.46  449.98
2452502.52116 16.8564  0.0136 4.30  851.0  110.46  449.98
2452508.62366 16.8397  0.0136 4.36  952.0  110.46  449.98
2452512.57104 16.8514  0.0159 5.08  927.0  110.46  449.98
2452517.61291 16.8402  0.0124 3.94  750.0  110.46  449.98
2452520.53776 16.8465  0.0127 3.78  815.0  110.46  449.98
2452526.62874 16.8659  0.0141 4.91  652.0  110.46  449.98
2452537.60843 16.8562  0.0176 5.78 1025.0  110.46  449.98
2452542.47573 16.8584  0.0204 3.87 3830.0  110.46  449.98
2452551.58066 16.8210  0.0172 6.12  825.0  110.46  449.98
2452556.53412 16.8628  0.0155 4.65  937.0  110.46  449.98
2452564.49133 16.8500  0.0191 5.54 1490.0  110.46  449.98
2452575.48951 16.8715  0.0201 4.51 2545.0  110.46  449.98
2452706.87675 16.8709  0.0136 4.84  724.0  110.46  449.98
2452714.86097 16.8862  0.0122 3.71  654.0  110.46  449.98
2452728.89036 16.8782  0.0158 5.39  748.0  110.46  449.98
2452733.87344 16.8889  0.0155 4.52  954.0  110.46  449.98
2452744.86173 16.8434  0.0117 3.41  788.0  110.46  449.98
2452752.92585 16.8384  0.0180 4.90 2055.0  110.46  449.98
2452753.84736 16.8441  0.0132 4.67  823.0  110.46  449.98
2452756.90584 16.8759  0.0144 4.51  842.0  110.46  449.98
2452760.85926 16.8631  0.0143 5.11  952.0  110.46  449.98
2452766.89795 16.8595  0.0143 4.62  865.0  110.46  449.98
2452770.78316 16.8569  0.0137 4.47  878.0  110.46  449.98
2452783.72773 16.8464  0.0113 3.71  695.0  110.46  449.98
2452785.83263 16.8730  0.0150 4.81 1009.0  110.46  449.98
2452786.89310 16.8320  0.0191 5.83 1213.0  110.46  449.98
2452789.70331 16.8566  0.0118 3.49  726.0  110.46  449.98
2452791.68148 16.8596  0.0137 4.97  586.0  110.46  449.98
2452794.88925 16.8698  0.0145 4.38  925.0  110.46  449.98
2452796.76563 16.8690  0.0120 3.84  617.0  110.46  449.98
2452797.93292 16.8518  0.0108 4.30  802.0  110.46  449.98
2452803.57951 16.8873  0.0418 5.03 8303.0  110.46  449.98
2452809.67299 16.8540  0.0130 4.32  802.0  110.46  449.98
2452810.84326 16.8049  0.0135 3.96 1064.0  110.46  449.98
2452811.87501 16.8623  0.0143 4.27  974.0  110.46  449.98
2452813.67180 16.8831  0.0140 4.92  606.0  110.46  449.98
2452814.69159 16.8533  0.0127 3.76  653.0  110.46  449.98
2452816.55706 16.8582  0.0130 3.99  726.0  110.46  449.98
2452818.54456 16.8772  0.0176 5.79  798.0  110.46  449.98
2452820.68210 16.8814  0.0128 3.92  804.0  110.46  449.98
2452826.71009 16.8561  0.0127 4.31  646.0  110.46  449.98
2452834.74653 16.8838  0.0196 4.71 1685.0  110.46  449.98
2452836.68879 16.9340  0.0201 3.37 4987.0  110.46  449.98
2452837.58831 16.8496  0.0203 6.05 1410.0  110.46  449.98
2452839.63650 16.8820  0.0146 4.72  790.0  110.46  449.98
2452841.64989 16.8759  0.0141 4.38  833.0  110.46  449.98
2452843.58261 16.8576  0.0132 5.20  834.0  110.46  449.98
2452845.61077 16.8736  0.0148 5.15  741.0  110.46  449.98
2452849.79012 16.7758  0.0188 6.66 1026.0  110.46  449.98
2452851.77679 16.8251  0.0213 6.92 1102.0  110.46  449.98
2452852.48700 16.8718  0.0175 5.84  916.0  110.46  449.98
