2452125.58418 18.8235  0.0901 5.24 1496.0  450.91  215.24
2452129.66354 18.8649  0.0459 3.57  671.0  450.91  215.24
2452132.60611 18.9741  0.0558 3.97  634.0  450.91  215.24
2452135.74434 18.9199  0.0712 5.09  860.0  450.91  215.24
2452144.59326 19.0054  0.0694 4.32  789.0  450.91  215.24
2452160.57506 18.8333  0.0614 4.49  762.0  450.91  215.24
2452175.61655 18.8028  0.1158 5.87 1896.0  450.91  215.24
2452187.55197 19.0622  0.0935 5.57  883.0  450.91  215.24
2452206.54617 19.2559  0.1713 6.66 1449.0  450.91  215.24
2452331.88774 18.9558  0.0656 4.31  901.0  450.91  215.24
2452355.86209 18.8349  0.0468 3.67  693.0  450.91  215.24
2452365.78122 18.7778  0.0721 4.53 1265.0  450.91  215.24
2452372.82032 18.9633  0.0534 3.83  713.0  450.91  215.24
2452383.77914 18.8980  0.0474 3.41  647.0  450.91  215.24
2452386.86994 18.9677  0.0715 4.82  820.0  450.91  215.24
2452391.83684 19.0517  0.1072 5.40 1139.0  450.91  215.24
2452397.72747 18.8794  0.0538 3.56  909.0  450.91  215.24
2452401.80733 18.8625  0.0563 4.29  764.0  450.91  215.24
2452403.88494 18.9397  0.0555 3.71  812.0  450.91  215.24
2452405.86753 18.8623  0.0582 4.16  817.0  450.91  215.24
2452414.76144 18.9642  0.0528 3.84  608.0  450.91  215.24
2452416.79385 18.9213  0.0886 6.10  795.0  450.91  215.24
2452424.88919 18.9616  0.0978 5.48 1111.0  450.91  215.24
2452428.78871 18.9175  0.0641 5.25  576.0  450.91  215.24
2452432.83317 18.9177  0.0769 5.07  831.0  450.91  215.24
2452434.69904 18.9782  0.0624 4.46  660.0  450.91  215.24
2452436.75511 18.9591  0.0552 3.96  664.0  450.91  215.24
2452438.72496 19.0349  0.0645 4.72  615.0  450.91  215.24
2452440.76106 18.8493  0.0451 3.52  624.0  450.91  215.24
2452443.72661 19.0250  0.0692 4.80  635.0  450.91  215.24
2452445.60766 18.9678  0.0542 3.69  737.0  450.91  215.24
2452448.60747 18.8933  0.1214 4.45 2867.0  450.91  215.24
2452453.85315 19.0010  0.0785 4.77  937.0  450.91  215.24
2452456.56099 19.1156  0.1029 6.82  625.0  450.91  215.24
2452458.69701 18.8688  0.0534 4.71  495.0  450.91  215.24
2452460.77170 19.1158  0.0970 5.89  768.0  450.91  215.24
2452463.51859 18.9769  0.0686 4.51  883.0  450.91  215.24
2452466.73119 18.9640  0.0725 5.48  601.0  450.91  215.24
2452468.60360 18.8592  0.0530 4.57  554.0  450.91  215.24
2452470.60696 19.0897  0.0705 4.74  641.0  450.91  215.24
2452472.63985 18.2207  0.0437 4.37 1269.0  450.91  215.24
2452481.49955 19.0739  0.1267 6.93  936.0  450.91  215.24
2452484.59880 19.0812  0.0925 6.11  593.0  450.91  215.24
2452486.69157 18.8725  0.0808 6.47  599.0  450.91  215.24
2452490.65811 19.0476  0.0972 6.66  623.0  450.91  215.24
2452493.62027 18.9010  0.0636 4.67  732.0  450.91  215.24
2452495.69164 18.8836  0.0519 3.77  725.0  450.91  215.24
2452496.49447 18.9277  0.0555 4.00  678.0  450.91  215.24
2452497.49835 18.9096  0.0623 4.42  690.0  450.91  215.24
2452497.77563 18.9973  0.0834 4.37 1220.0  450.91  215.24
2452498.48506 18.8766  0.0502 3.80  677.0  450.91  215.24
2452498.57834 18.8413  0.0384 3.01  615.0  450.91  215.24
2452500.51687 18.9104  0.0688 4.70  804.0  450.91  215.24
2452502.54258 18.9318  0.0564 4.29  724.0  450.91  215.24
2452508.64193 19.0106  0.0863 4.92  973.0  450.91  215.24
2452512.58930 18.9801  0.0740 4.55  843.0  450.91  215.24
2452517.63125 18.8673  0.0557 4.21  715.0  450.91  215.24
2452520.55802 18.9626  0.0572 3.74  745.0  450.91  215.24
2452526.64705 18.9115  0.0567 4.50  589.0  450.91  215.24
2452537.62673 18.8872  0.1077 7.09 1006.0  450.91  215.24
2452542.49405 18.9768  0.1016 4.38 1863.0  450.91  215.24
2452547.56146 18.8499  0.0778 4.86 1037.0  450.91  215.24
2452551.59894 19.0859  0.1086 6.61  760.0  450.91  215.24
2452556.55237 18.9915  0.0845 5.01  874.0  450.91  215.24
2452564.50959 19.1197  0.1070 4.74 1235.0  450.91  215.24
2452575.50812 18.9202  0.0868 4.91 1171.0  450.91  215.24
2452706.89830 18.8927  0.0523 4.04  654.0  450.91  215.24
2452714.87855 18.8401  0.0488 4.05  564.0  450.91  215.24
2452728.90953 18.9457  0.0734 5.42  675.0  450.91  215.24
2452733.89071 19.0092  0.0797 4.91  796.0  450.91  215.24
2452744.87751 18.8416  0.0496 3.81  740.0  450.91  215.24
2452753.86321 19.0281  0.0685 4.51  812.0  450.91  215.24
2452756.93361 18.9820  0.0751 4.10 1198.0  450.91  215.24
2452760.87658 19.0357  0.0815 5.11  962.0  450.91  215.24
2452766.92975 18.8503  0.0658 4.32  976.0  450.91  215.24
2452770.80051 18.9330  0.0674 4.59  831.0  450.91  215.24
2452783.74515 18.9274  0.0487 4.15  683.0  450.91  215.24
2452785.85713 18.9851  0.0798 4.60 1062.0  450.91  215.24
2452786.91051 18.8527  0.0756 4.71 1146.0  450.91  215.24
