2127.49264 17.8264 0.0354
2130.52548 17.8384 0.0248
2133.53959 17.8617 0.0258
2136.66080 17.6977 0.0282
2141.65157 17.7215 0.0322
2165.57403 17.8444 0.0335
2171.64107 17.7908 0.0292
2179.53142 17.7685 0.0351
2189.52642 17.7431 0.0369
2212.55151 17.8278 0.0406
2214.50881 17.7863 0.0448
2337.83855 17.8196 0.0256
2352.85604 17.8306 0.0284
2361.85051 17.8247 0.0319
2373.80531 17.7975 0.0291
2384.84115 17.8102 0.0226
2388.84047 17.8073 0.0245
2390.87877 17.8258 0.0326
2393.87268 17.8208 0.0378
2400.82005 17.7951 0.0235
2402.92676 17.8966 0.0345
2406.86951 17.8368 0.0317
2411.72756 17.8622 0.0269
2415.90281 17.7498 0.0282
2417.87361 17.8070 0.0256
2425.90547 17.6384 0.0443
2428.88365 17.7260 0.0347
2434.80022 17.8137 0.0235
2436.84892 17.8095 0.0319
2438.83028 17.7938 0.0266
2441.78511 17.7232 0.0226
2445.70148 17.7390 0.0217
2448.73852 17.7311 0.0455
2454.75937 17.7869 0.0274
2460.73247 17.7068 0.0320
2463.61209 17.7810 0.0223
2466.58608 17.7961 0.0232
2468.77360 17.8081 0.0271
2470.75755 17.7275 0.0245
2472.79014 17.9320 0.0296
2481.63002 17.6894 0.0333
2484.69221 17.7203 0.0309
2493.71270 17.6837 0.0265
2496.55867 17.8220 0.0204
2498.59676 17.8397 0.0195
2500.62291 17.8026 0.0225
2502.64108 17.7698 0.0273
2510.53823 17.8926 0.0277
2516.50144 17.8201 0.0313
2517.54832 17.8731 0.0383
2520.65706 17.8171 0.0264
2529.52356 17.8587 0.0273
2538.57282 17.7812 0.0336
2542.56177 17.8856 0.0344
2548.52699 17.8605 0.0333
2552.56361 17.7223 0.0304
2557.52859 17.7617 0.0282
2561.52454 17.8006 0.0392
2568.55905 17.7505 0.0429
2708.87664 17.7816 0.0245
2719.88282 17.8073 0.0257
2729.90836 17.7702 0.0285
2734.88191 17.8264 0.0263
2747.76627 17.7600 0.0374
2754.77630 17.8027 0.0254
2757.84134 17.8536 0.0316
2763.79445 17.8245 0.0274
2767.88675 17.7603 0.0384
2775.79219 17.7807 0.0448
2776.74712 17.7198 0.0645
2783.88124 17.8576 0.0249
2785.74758 17.8869 0.0319
2788.62706 17.7658 0.0256
2790.77342 17.8216 0.0286
2793.70035 17.8192 0.0311
2795.66008 17.8264 0.0238
2797.67119 17.8116 0.0215
2809.79129 17.7642 0.0291
2811.71174 17.8248 0.0329
2812.84101 17.7793 0.0272
2813.88477 17.7331 0.0296
2815.86552 17.7823 0.0317
2817.76399 17.7341 0.0260
2819.67439 17.7688 0.0240
2821.72355 17.7684 0.0242
2830.69583 17.7468 0.0390
2835.70531 17.7457 0.0288
2837.71574 17.7139 0.0474
2837.72636 17.7381 0.0353
2839.77552 17.7498 0.0338
2841.79666 17.8844 0.0312
2843.72394 17.7365 0.0276
2845.71360 17.7991 0.0269
2857.52473 17.8021 0.0292
2871.70514 17.7637 0.0251
2876.70616 17.7642 0.0308
2879.67149 17.8202 0.0341
2884.70266 17.8632 0.0356
2893.57912 17.7847 0.0247
2894.68868 17.8213 0.0479
2900.52069 17.8008 0.0365
2902.50765 17.6870 0.0359
2902.56893 17.7646 0.0361
2911.48851 17.5104 0.0343
2911.57467 17.7716 0.0268
2915.50114 17.8113 0.0401
2916.53807 17.7735 0.0298
2918.51439 17.6571 0.0380
2918.61736 17.6976 0.0376
2920.53590 17.7542 0.0411
2923.53261 17.8001 0.0281
2925.51987 17.7806 0.0305
2928.53355 17.7843 0.0291
2931.57537 17.8420 0.0295
2941.53293 17.7601 0.0349
2943.51756 17.6359 0.0487
2945.52105 17.8638 0.0475
2946.53105 17.5186 0.0374
2947.50418 17.8732 0.0477
2949.52444 17.8106 0.0435
2952.51303 17.7063 0.0356
3052.88528 17.8124 0.0224
3059.87127 17.7945 0.0230
3064.88260 17.7899 0.0217
3068.83566 17.7655 0.0225
3071.88823 17.7883 0.0267
3073.89738 17.8206 0.0220
3077.78752 17.7950 0.0520
3080.83666 17.8663 0.0263
3083.78214 17.8162 0.0222
3085.89478 17.8185 0.0219
3087.82941 17.8168 0.0240
3089.84616 17.8233 0.0201
3091.84716 17.8816 0.0249
3097.82977 17.7893 0.0219
3099.85579 17.7932 0.0260
3101.82508 17.8690 0.0298
3102.85744 17.7598 0.0252
3104.77304 17.7816 0.0470
3106.91961 17.7682 0.0285
3108.80978 17.7903 0.0209
3109.92371 17.7797 0.0258
3110.89960 17.8526 0.0255
3112.85658 17.8021 0.0246
3114.85159 17.7716 0.0233
3116.83917 17.8023 0.0272
3122.84571 17.7867 0.0327
3125.91211 17.8515 0.0339
3126.80864 17.8115 0.0231
3127.89468 17.7622 0.0262
3128.88396 17.8041 0.0311
3130.76155 17.7342 0.0294
3131.62683 17.8217 0.0468
3134.89694 17.7133 0.0556
3135.78184 17.7918 0.0215
3137.83266 17.7196 0.0309
3138.71898 17.7378 0.0253
3140.69072 17.7835 0.0246
3140.92453 17.8420 0.0282
3141.75583 17.7777 0.0248
3142.83011 17.7811 0.0247
3144.84808 17.7982 0.0248
3146.91449 17.8343 0.0257
3147.93011 17.7233 0.0278
3151.82208 17.8588 0.0369
3152.82177 17.7459 0.0264
3153.82032 17.8153 0.0309
3154.91417 17.7491 0.0354
3157.89424 17.7906 0.0280
3158.70679 17.8288 0.0420
3162.85806 17.8063 0.0270
3163.82039 17.8871 0.0258
3164.80613 17.7756 0.0256
3164.91362 17.8905 0.0343
3165.65940 17.8014 0.0199
3167.66895 17.7625 0.0299
3168.81925 17.8131 0.0233
3169.84520 17.8032 0.0272
3170.87472 17.7770 0.0221
3171.72096 17.7408 0.0211
3173.80646 17.7939 0.0268
3174.77372 17.7746 0.0237
3175.85466 17.9022 0.0289
3177.83028 17.8206 0.0380
3177.87045 17.7072 0.0360
3178.73862 17.7434 0.0271
3179.57316 17.8320 0.0268
3179.87501 17.7879 0.0279
3180.79155 17.8020 0.0215
3182.85180 17.8082 0.0265
3183.80760 17.7962 0.0388
3184.80213 17.7459 0.0254
3185.62111 17.8390 0.0225
