2452072.60390 15.7509  0.0069 4.97 1045.0  355.05  460.79
2452072.61385 15.7529  0.0066 4.78 1008.0  355.05  460.79
2452072.62520 15.7546  0.0065 4.75 1029.0  355.05  460.79
2452072.63380 15.7583  0.0063 4.59  994.0  355.05  460.79
2452072.64243 15.7521  0.0063 4.42  996.0  355.05  460.79
2452072.65786 15.7593  0.0064 4.71  987.0  355.05  460.79
2452072.66651 15.7644  0.0062 4.37  967.0  355.05  460.79
2452072.67516 15.7677  0.0061 4.13  956.0  355.05  460.79
2452072.68381 15.7531  0.0062 4.45  971.0  355.05  460.79
2452072.69247 15.7574  0.0066 4.88  986.0  355.05  460.79
2452072.70112 15.7654  0.0064 4.44  967.0  355.05  460.79
2452072.73121 15.7542  0.0062 4.07  953.0  355.05  460.79
2452072.73982 15.7703  0.0061 3.89  960.0  355.05  460.79
2452072.74842 15.7567  0.0062 4.04  986.0  355.05  460.79
2452072.75703 15.7524  0.0063 4.21 1022.0  355.05  460.79
2452072.76565 15.7424  0.0062 4.04 1019.0  355.05  460.79
2452072.77427 15.7584  0.0062 3.96 1019.0  355.05  460.79
2452072.78329 15.7595  0.0063 4.02 1040.0  355.05  460.79
2452072.79189 15.7587  0.0064 4.09 1088.0  355.05  460.79
2452072.80052 15.7692  0.0065 4.15 1102.0  355.05  460.79
2452072.80915 15.7533  0.0061 3.86 1095.0  355.05  460.79
2452072.81776 15.7636  0.0065 4.28 1123.0  355.05  460.79
2452072.82639 15.7562  0.0065 4.25 1190.0  355.05  460.79
2452072.83592 15.7661  0.0064 3.98 1215.0  355.05  460.79
2452072.84479 15.7713  0.0064 4.22 1264.0  355.05  460.79
2452072.85392 15.7504  0.0067 4.68 1446.0  355.05  460.79
2452072.86477 15.7520  0.0065 4.39 1423.0  355.05  460.79
2452072.87336 15.7486  0.0068 4.52 1415.0  355.05  460.79
2452072.88731 15.7650  0.0078 5.55 1495.0  355.05  460.79
2452072.89614 15.7652  0.0070 4.58 1557.0  355.05  460.79
2452072.90474 15.7554  0.0076 5.37 1623.0  355.05  460.79
2452072.91329 15.7520  0.0079 5.43 1633.0  355.05  460.79
2452073.58520 15.7443  0.0067 5.11 1083.0  355.05  460.79
2452073.60056 15.7590  0.0063 4.48 1023.0  355.05  460.79
2452073.60916 15.7542  0.0056 4.65  975.0  355.05  460.79
2452073.61777 15.7559  0.0056 4.52  973.0  355.05  460.79
2452073.62639 15.7499  0.0062 4.40 1003.0  355.05  460.79
2452073.63500 15.7524  0.0059 4.31  971.0  355.05  460.79
2452073.64361 15.7532  0.0056 4.06  940.0  355.05  460.79
2452073.65242 15.7596  0.0057 4.71  934.0  355.05  460.79
2452073.66102 15.7444  0.0051 4.02  897.0  355.05  460.79
2452073.67158 15.7605  0.0053 3.96  942.0  355.05  460.79
2452073.68050 15.7542  0.0059 3.91  970.0  355.05  460.79
2452073.68916 15.7434  0.0060 4.13  943.0  355.05  460.79
2452073.69778 15.7588  0.0060 4.00  949.0  355.05  460.79
2452073.70640 15.7636  0.0058 3.72  931.0  355.05  460.79
2452073.71505 15.7485  0.0058 3.73  913.0  355.05  460.79
2452073.72367 15.7592  0.0058 3.78  960.0  355.05  460.79
2452073.73313 15.7665  0.0062 4.33  915.0  355.05  460.79
2452073.74170 15.7654  0.0062 4.25  940.0  355.05  460.79
2452073.75026 15.7689  0.0059 3.87  914.0  355.05  460.79
2452073.75886 15.7607  0.0058 3.62  865.0  355.05  460.79
2452073.76745 15.7600  0.0057 3.50  874.0  355.05  460.79
2452073.77607 15.7722  0.0059 3.73  858.0  355.05  460.79
2452073.78931 15.7638  0.0061 4.04  894.0  355.05  460.79
2452073.81198 15.7494  0.0063 4.52  955.0  355.05  460.79
2452073.82778 15.7495  0.0064 4.58 1007.0  355.05  460.79
2452073.83681 15.7682  0.0080 6.19 1032.0  355.05  460.79
2452073.85200 15.7538  0.0060 4.20 1110.0  355.05  460.79
2452073.86058 15.7657  0.0059 4.16 1143.0  355.05  460.79
2452073.86917 15.7612  0.0061 4.48 1168.0  355.05  460.79
2452073.87777 15.7565  0.0061 4.36 1147.0  355.05  460.79
2452073.88637 15.7542  0.0066 5.14 1224.0  355.05  460.79
2452073.89988 15.7589  0.0067 5.18 1247.0  355.05  460.79
2452073.90844 15.7578  0.0066 5.33 1414.0  355.05  460.79
2452074.57918 15.7555  0.0062 4.24  869.0  355.05  460.79
2452074.58778 15.7619  0.0063 4.43  843.0  355.05  460.79
2452074.59640 15.7655  0.0065 4.83  820.0  355.05  460.79
2452074.60501 15.7494  0.0064 4.63  840.0  355.05  460.79
2452074.61365 15.7606  0.0063 4.36  849.0  355.05  460.79
2452074.62228 15.7575  0.0067 5.12  826.0  355.05  460.79
2452074.63139 15.7476  0.0069 5.45  853.0  355.05  460.79
2452074.64000 15.7552  0.0073 5.91  861.0  355.05  460.79
2452074.64859 15.7588  0.0069 5.50  851.0  355.05  460.79
2452074.65720 15.7571  0.0074 5.91  841.0  355.05  460.79
2452074.66587 15.7584  0.0067 5.04  838.0  355.05  460.79
2452074.67452 15.7643  0.0063 4.60  863.0  355.05  460.79
2452074.68339 15.7699  0.0062 4.42  840.0  355.05  460.79
2452074.70572 15.7586  0.0062 3.98  900.0  355.05  460.79
2452074.71438 15.7587  0.0062 4.22  954.0  355.05  460.79
2452074.72503 15.7584  0.0061 4.04  989.0  355.05  460.79
2452074.73419 15.7594  0.0060 3.87  966.0  355.05  460.79
2452074.74277 15.7586  0.0062 4.15  998.0  355.05  460.79
2452074.76654 15.7538  0.0062 3.95  930.0  355.05  460.79
2452074.77515 15.7634  0.0065 4.54  940.0  355.05  460.79
2452074.78375 15.7491  0.0069 5.08  976.0  355.05  460.79
2452074.79234 15.7486  0.0070 5.32  955.0  355.05  460.79
2452074.80221 15.7698  0.0066 4.50  957.0  355.05  460.79
