2452125.57357 18.7568  0.0916 5.67 1341.0  156.67  529.92
2452129.65448 18.6647  0.0419 3.54  667.0  156.67  529.92
2452132.59698 18.6859  0.0549 4.75  670.0  156.67  529.92
2452135.73455 18.7185  0.0541 4.15  880.0  156.67  529.92
2452140.69697 18.6756  0.0615 5.65  699.0  156.67  529.92
2452144.58508 18.6807  0.0560 4.55  772.0  156.67  529.92
2452160.56598 18.6675  0.0651 5.45  765.0  156.67  529.92
2452168.63373 18.5969  0.0613 5.70  742.0  156.67  529.92
2452175.60744 18.7698  0.1322 5.43 2841.0  156.67  529.92
2452187.54287 18.6654  0.0685 5.82  906.0  156.67  529.92
2452206.53804 18.7526  0.1179 7.31 1406.0  156.67  529.92
2452331.87897 18.6586  0.0587 4.60  977.0  156.67  529.92
2452355.85336 18.6569  0.0449 3.77  703.0  156.67  529.92
2452364.91082 18.7440  0.0657 5.28  805.0  156.67  529.92
2452372.81151 18.6430  0.0447 3.88  705.0  156.67  529.92
2452403.86618 18.6165  0.0430 3.51  800.0  156.67  529.92
2452411.81478 18.7888  0.0499 4.57  611.0  156.67  529.92
2452414.74643 18.6713  0.0467 4.09  625.0  156.67  529.92
2452416.78486 18.7219  0.0537 4.27  760.0  156.67  529.92
2452424.87923 18.6741  0.0755 5.58 1070.0  156.67  529.92
2452428.77970 18.6103  0.0529 5.32  590.0  156.67  529.92
2452432.82419 18.6940  0.0658 5.40  803.0  156.67  529.92
2452434.69007 18.6513  0.0466 4.39  620.0  156.67  529.92
2452436.73841 18.7014  0.0537 4.76  680.0  156.67  529.92
2452438.71593 18.7055  0.0523 4.89  605.0  156.67  529.92
2452440.74910 18.7341  0.0473 3.74  640.0  156.67  529.92
2452443.71858 18.7419  0.0612 5.06  645.0  156.67  529.92
2452445.59955 18.6934  0.0473 3.76  731.0  156.67  529.92
2452448.59235 18.7473  0.1025 4.28 2545.0  156.67  529.92
2452453.83949 18.7081  0.0638 4.80  982.0  156.67  529.92
2452456.55101 18.6498  0.0564 5.85  617.0  156.67  529.92
2452458.68793 18.7003  0.0451 4.17  495.0  156.67  529.92
2452460.76028 18.7032  0.0633 5.66  716.0  156.67  529.92
2452463.50950 18.6808  0.0579 4.73  933.0  156.67  529.92
2452466.71909 18.7718  0.0630 5.72  600.0  156.67  529.92
2452468.58845 18.6459  0.0400 3.72  557.0  156.67  529.92
2452470.59171 18.7729  0.0567 4.66  637.0  156.67  529.92
2452472.62770 18.6351  0.0610 4.51 1102.0  156.67  529.92
2452481.49042 18.8661  0.1014 6.64  927.0  156.67  529.92
2452484.58968 18.6789  0.0659 6.06  630.0  156.67  529.92
2452486.68244 18.7447  0.0751 7.09  589.0  156.67  529.92
2452490.64896 18.7571  0.0686 6.22  605.0  156.67  529.92
2452493.61112 18.7642  0.0587 4.47  737.0  156.67  529.92
2452495.68249 18.7418  0.0498 3.96  736.0  156.67  529.92
2452497.76648 18.7389  0.0658 4.29 1231.0  156.67  529.92
2452498.47585 18.6784  0.0441 3.41  760.0  156.67  529.92
2452500.50062 18.6682  0.0604 4.87  837.0  156.67  529.92
2452502.53342 18.5979  0.0451 4.04  752.0  156.67  529.92
2452508.63272 18.6441  0.0543 4.24  954.0  156.67  529.92
2452512.58017 18.7282  0.0633 4.75  866.0  156.67  529.92
2452517.62203 18.6364  0.0450 4.06  706.0  156.67  529.92
2452518.50688 18.6836  0.0633 5.46  713.0  156.67  529.92
2452518.60952 18.7892  0.0572 4.83  598.0  156.67  529.92
2452518.67999 18.6754  0.0555 5.13  665.0  156.67  529.92
2452520.54886 18.7049  0.0518 3.94  805.0  156.67  529.92
2452526.63785 18.6871  0.0487 4.46  605.0  156.67  529.92
2452537.61750 18.6948  0.0905 6.92 1018.0  156.67  529.92
2452542.48486 18.6166  0.0718 3.88 2015.0  156.67  529.92
2452547.55228 18.6973  0.0662 4.64 1085.0  156.67  529.92
2452551.58975 18.7084  0.0783 6.47  784.0  156.67  529.92
2452556.54320 18.5391  0.0516 4.29  868.0  156.67  529.92
2452564.50037 18.7525  0.0809 5.20 1223.0  156.67  529.92
2452575.49880 18.6925  0.0738 4.86 1304.0  156.67  529.92
2452706.88547 18.6514  0.0499 4.54  697.0  156.67  529.92
2452714.86971 18.6531  0.0413 3.53  612.0  156.67  529.92
2452728.90091 18.6861  0.0568 4.79  686.0  156.67  529.92
2452733.88204 18.6319  0.0558 4.61  785.0  156.67  529.92
2452744.86964 18.6572  0.0440 3.38  770.0  156.67  529.92
2452753.85529 18.7286  0.0539 4.32  805.0  156.67  529.92
2452756.92484 18.6968  0.0516 3.99  815.0  156.67  529.92
2452760.86786 18.6416  0.0549 4.49  969.0  156.67  529.92
2452766.92100 18.6906  0.0578 4.44  825.0  156.67  529.92
2452770.79179 18.6131  0.0526 4.36  842.0  156.67  529.92
2452783.73639 18.6893  0.0425 3.56  664.0  156.67  529.92
2452785.84837 18.7719  0.0728 5.34 1052.0  156.67  529.92
2452786.90174 18.6931  0.0752 5.16 1158.0  156.67  529.92
2452789.71198 18.6786  0.0449 3.70  692.0  156.67  529.92
2452791.69316 18.7023  0.0484 4.24  560.0  156.67  529.92
2452794.89726 18.6296  0.0527 4.20  892.0  156.67  529.92
2452796.77895 18.6911  0.0437 3.67  586.0  156.67  529.92
2452797.94162 18.6836  0.0632 5.16 1041.0  156.67  529.92
2452803.61381 18.8741  0.2285 5.41 7826.0  156.67  529.92
2452809.68511 18.6355  0.0455 3.84  769.0  156.67  529.92
2452810.85197 18.6952  0.0536 3.70 1062.0  156.67  529.92
2452811.88376 18.7128  0.0665 4.90 1010.0  156.67  529.92
2452813.68052 18.6956  0.0575 5.39  553.0  156.67  529.92
2452814.70276 18.7104  0.0484 3.95  618.0  156.67  529.92
2452816.56582 18.6176  0.0456 3.95  653.0  156.67  529.92
2452818.55332 18.6817  0.0643 5.65  716.0  156.67  529.92
2452820.71844 18.7259  0.0550 4.28  700.0  156.67  529.92
2452826.71890 18.6288  0.0477 4.43  617.0  156.67  529.92
2452834.75537 18.6400  0.1048 4.36 2853.0  156.67  529.92
2452836.69982 18.6485  0.0704 3.25 2793.0  156.67  529.92
2452837.59711 18.8001  0.0884 4.86 1471.0  156.67  529.92
2452839.64535 18.6587  0.0635 5.27  776.0  156.67  529.92
2452841.65871 18.6389  0.0531 4.18  841.0  156.67  529.92
2452843.59364 18.7303  0.0652 5.37  841.0  156.67  529.92
2452849.79895 18.8282  0.0967 6.55 1014.0  156.67  529.92
2452852.49586 18.5812  0.0683 5.91  879.0  156.67  529.92
2452854.49348 18.6066  0.0668 5.75  918.0  156.67  529.92
2452856.68315 18.6124  0.0578 4.59  962.0  156.67  529.92
2452858.64852 18.7085  0.0558 4.05  982.0  156.67  529.92
2452862.57507 18.6838  0.0619 4.15 1002.0  156.67  529.92
2452865.68442 18.6736  0.0541 3.56 1158.0  156.67  529.92
2452868.56420 18.7229  0.0516 4.53  649.0  156.67  529.92
2452871.67141 18.6394  0.0439 3.46  760.0  156.67  529.92
2452876.55499 18.6966  0.0496 4.23  641.0  156.67  529.92
2452879.59915 18.7134  0.0569 4.93  648.0  156.67  529.92
2452885.49405 18.6659  0.0690 5.73  874.0  156.67  529.92
2452894.60186 18.5861  0.0606 5.21  895.0  156.67  529.92
2452898.58674 18.6245  0.0582 4.31  885.0  156.67  529.92
2452904.55951 18.6539  0.0620 5.15  786.0  156.67  529.92
2452909.55404 18.6406  0.0588 4.65  853.0  156.67  529.92
2452917.59397 18.6892  0.0702 5.05 1162.0  156.67  529.92
