2452125.61710 18.1959  0.0585 5.08 2184.0  145.87  296.26
2452129.69151 18.1379  0.0281 4.17  691.0  145.87  296.26
2452132.63307 18.1796  0.0292 3.89  705.0  145.87  296.26
2452136.53720 18.1408  0.0372 5.82  684.0  145.87  296.26
2452141.54891 18.2514  0.0291 3.76  689.0  145.87  296.26
2452144.63908 18.2014  0.0302 3.87  680.0  145.87  296.26
2452160.60661 18.1801  0.0383 4.92  873.0  145.87  296.26
2452175.64462 18.3309  0.0634 6.08 1464.0  145.87  296.26
2452211.50155 18.1947  0.0640 6.47 1392.0  145.87  296.26
2452332.86919 18.1871  0.0676 4.52 3274.0  145.87  296.26
2452347.83310 18.1729  0.0338 4.85  677.0  145.87  296.26
2452357.86063 18.1275  0.0280 4.02  668.0  145.87  296.26
2452372.84851 18.1693  0.0325 4.65  812.0  145.87  296.26
2452383.81116 18.1589  0.0288 4.18  671.0  145.87  296.26
2452388.79100 18.1910  0.0361 4.75  840.0  145.87  296.26
2452390.81391 18.1706  0.0352 4.31  971.0  145.87  296.26
2452397.69809 18.1537  0.0309 4.08  929.0  145.87  296.26
2452401.82974 18.1521  0.0301 3.89  835.0  145.87  296.26
2452403.90672 18.1576  0.0301 3.95  851.0  145.87  296.26
2452405.89412 18.1875  0.0371 4.79  907.0  145.87  296.26
2452411.73437 18.1877  0.0274 4.52  602.0  145.87  296.26
2452414.89346 18.2083  0.0387 5.53  765.0  145.87  296.26
2452416.85139 18.1922  0.0334 4.19  827.0  145.87  296.26
2452424.81876 18.1250  0.0348 4.67  901.0  145.87  296.26
2452428.84738 18.1999  0.0365 5.28  720.0  145.87  296.26
2452432.86085 18.1354  0.0559 7.05 1107.0  145.87  296.26
2452434.74572 18.1846  0.0289 3.67  795.0  145.87  296.26
2452436.79442 18.1689  0.0321 4.21  772.0  145.87  296.26
2452438.75519 18.1896  0.0346 4.97  714.0  145.87  296.26
2452441.73288 18.1964  0.0270 3.66  713.0  145.87  296.26
2452445.63929 18.1570  0.0296 4.23  694.0  145.87  296.26
