2116.77700 15.7213 0.0064
2128.66294 15.7189 0.0055
2131.63897 15.7080 0.0058
2135.54878 15.7133 0.0053
2138.69663 15.7138 0.0063
2143.61768 15.7142 0.0060
2162.60978 15.7251 0.0059
2170.51603 15.7123 0.0056
2173.58999 15.7184 0.0064
2183.53291 15.7268 0.0073
2184.58882 15.7143 0.0068
2195.57081 15.7276 0.0067
2200.54505 15.7173 0.0071
2326.87646 15.7202 0.0070
2346.81954 15.7178 0.0060
2351.82117 15.7147 0.0056
2360.82984 15.7126 0.0058
2371.78653 15.7167 0.0058
2380.79103 15.7165 0.0069
2384.76303 15.7146 0.0059
2388.76663 15.7192 0.0064
2390.73650 15.7195 0.0070
2397.89483 15.7178 0.0063
2401.69721 15.7201 0.0060
2403.75846 15.7171 0.0056
2405.69430 15.7210 0.0064
2410.79348 15.7397 0.0037
2415.69578 15.7232 0.0067
2417.77301 15.7192 0.0063
2425.86002 15.7198 0.0069
2431.70717 15.7144 0.0062
2433.68208 15.7197 0.0063
2434.82794 15.7093 0.0059
2436.61723 15.7174 0.0061
2438.63287 15.7100 0.0060
2440.61424 15.7206 0.0059
2443.64911 15.7217 0.0064
2445.54422 15.7260 0.0068
2452.61603 15.7183 0.0065
2458.75200 15.7245 0.0062
2462.66849 15.7119 0.0055
2464.53586 15.7212 0.0066
2467.46181 15.7211 0.0083
2469.47238 15.7123 0.0062
2471.76286 15.7142 0.0057
2473.46102 15.7229 0.0077
2483.51577 15.7224 0.0056
2485.71051 15.7276 0.0072
2490.49245 15.7164 0.0060
2492.72894 15.7202 0.0077
2495.51993 15.7198 0.0064
2497.58098 15.7199 0.0056
2499.61825 15.7158 0.0059
2501.64515 15.7156 0.0058
2503.59198 15.7379 0.0111
2511.62418 15.7258 0.0070
2518.57497 15.7165 0.0059
2521.57089 15.7156 0.0060
2535.49993 15.7307 0.0072
2539.59638 15.7189 0.0065
2540.57449 15.7235 0.0072
2545.52638 15.7126 0.0061
2555.52547 15.7172 0.0070
2561.54979 15.7146 0.0071
2571.49218 15.7258 0.0084
2701.88541 15.7169 0.0059
2712.88261 15.7257 0.0059
2727.84517 15.7257 0.0057
2732.85910 15.7289 0.0066
2743.85077 15.7107 0.0057
2748.88249 15.7242 0.0075
2755.87323 15.7193 0.0065
2759.86459 15.7056 0.0057
2765.89102 15.7147 0.0064
2769.93257 15.7155 0.0044
2782.80453 15.7224 0.0072
2784.79775 15.7235 0.0059
2786.68835 15.7190 0.0068
2788.84028 15.7140 0.0045
2790.88687 15.7217 0.0061
2792.53916 15.7248 0.0078
2794.68055 15.7217 0.0065
2796.61795 15.7153 0.0056
2802.67512 15.7215 0.0067
2808.72260 15.7290 0.0066
2810.64133 15.7268 0.0061
2812.61827 15.7252 0.0061
2813.70724 15.7256 0.0065
2815.64681 15.7278 0.0064
2816.78195 15.7206 0.0065
2817.79130 15.7211 0.0077
2819.56609 15.7139 0.0061
2821.55506 15.7168 0.0061
2830.59072 15.7157 0.0084
2835.52265 15.7185 0.0075
2836.75073 15.7155 0.0065
2838.64704 15.7197 0.0067
2840.57174 15.7133 0.0058
2842.62203 15.6931 0.0041
2844.68250 15.7125 0.0059
2849.50739 15.7217 0.0068
2851.61198 15.7249 0.0062
2853.62264 15.7226 0.0059
2856.50045 15.7187 0.0065
2858.47210 15.7165 0.0071
2859.53723 15.7351 0.0077
2860.59087 15.7162 0.0070
2863.67789 15.7220 0.0067
2867.58418 15.7308 0.0063
2870.66241 15.7205 0.0061
2874.65093 15.7155 0.0069
2878.54303 15.7167 0.0057
2884.61447 15.7205 0.0064
2893.64224 15.7011 0.0057
2896.50503 15.7326 0.0065
2901.52059 15.7179 0.0057
2906.64514 15.7224 0.0068
2910.64012 15.7254 0.0079
2912.62451 15.7111 0.0066
2924.54778 15.7076 0.0060
2934.56464 15.7132 0.0069
2942.52539 15.7178 0.0065
3048.86478 15.7044 0.0059
3056.89746 15.7189 0.0074
3060.89891 15.7035 0.0061
3066.89227 15.7137 0.0057
3069.84490 15.7142 0.0063
3071.85250 15.7234 0.0059
3074.84012 15.7067 0.0054
3076.87738 15.7134 0.0061
3078.88694 15.7119 0.0066
3081.78737 15.7068 0.0054
3083.90634 15.7178 0.0053
3086.73320 15.7074 0.0054
3088.73687 15.7142 0.0054
3090.83635 15.7048 0.0054
3092.81157 15.7288 0.0069
3097.77434 15.7269 0.0065
3101.71076 15.7170 0.0075
3103.71482 15.7098 0.0067
3106.74065 15.7126 0.0068
3107.85392 15.7131 0.0059
3109.69058 15.7119 0.0057
3110.70124 15.7076 0.0062
3112.70172 15.7241 0.0059
3113.74490 15.7185 0.0051
3114.91916 15.7139 0.0054
3115.74204 15.7064 0.0054
3118.72710 15.7294 0.0066
3122.75316 15.7207 0.0065
3124.92969 15.7219 0.0074
3126.66871 15.7095 0.0057
3127.67073 15.7092 0.0058
3128.68917 15.7107 0.0056
3129.66857 15.7172 0.0060
3130.83103 15.7127 0.0066
3131.83050 15.7121 0.0069
3134.63782 15.7182 0.0065
3135.70410 15.7250 0.0060
3137.81209 15.7135 0.0047
3138.91599 15.7129 0.0062
3139.69994 15.6999 0.0049
3140.66744 15.7176 0.0055
3141.83111 15.7120 0.0052
3144.66336 15.7133 0.0057
3145.73116 15.7097 0.0058
3151.62013 15.7227 0.0067
3152.62905 15.7123 0.0056
3153.63045 15.7116 0.0060
3153.92100 15.7039 0.0063
3154.70666 15.7111 0.0060
3156.61479 15.7229 0.0065
3158.65524 15.7166 0.0068
3162.67238 15.7138 0.0055
3163.59063 15.7092 0.0054
3163.91201 15.7148 0.0061
3164.58406 15.7160 0.0053
3165.58380 15.7066 0.0056
3166.79461 15.7313 0.0071
3167.80928 15.7093 0.0061
3168.62489 15.7148 0.0056
3169.59517 15.7187 0.0053
3170.69007 15.7088 0.0048
3171.60801 15.7090 0.0053
3172.59775 15.7177 0.0050
3174.58374 15.7141 0.0050
3174.90287 15.7095 0.0056
3175.58500 15.7129 0.0052
3176.61095 15.7166 0.0058
3178.64681 15.7229 0.0054
3179.67120 15.7150 0.0056
3180.54577 15.7106 0.0055
3182.58015 15.7223 0.0060
3182.61936 15.7139 0.0059
3183.55290 15.7204 0.0055
3183.58301 15.7120 0.0050
3184.56303 15.7146 0.0052
3184.83348 15.7208 0.0057
3185.64670 15.7066 0.0054
3191.86234 15.7205 0.0063
3193.73397 15.7198 0.0060
3194.71271 15.7158 0.0054
3195.51827 15.7173 0.0055
3196.51663 15.7219 0.0070
3197.75237 15.7093 0.0055
3199.55227 15.7194 0.0062
3202.61213 15.7217 0.0063
3203.55617 15.7052 0.0050
3205.55275 15.7001 0.0050
3206.53475 15.7063 0.0050
3207.53772 15.7148 0.0060
3210.76534 15.7039 0.0054
3211.52418 15.7155 0.0056
3212.51913 15.7180 0.0065
3217.52961 15.7040 0.0054
3218.52697 15.7127 0.0063
3223.51835 15.7092 0.0063
3224.53381 15.7089 0.0054
3226.48873 15.7096 0.0056
3229.49730 15.7024 0.0052
3230.53731 15.7108 0.0050
3239.64588 15.7063 0.0056
3241.53331 15.7118 0.0059
3244.63181 15.7060 0.0073
3246.53395 15.6992 0.0057
3248.54162 15.7118 0.0058
3250.52649 15.7252 0.0057
3251.67023 15.7013 0.0058
3254.52880 15.7270 0.0060
3257.66628 15.6958 0.0052
3262.50063 15.7169 0.0066
3262.50988 15.7107 0.0068
3262.58721 15.7039 0.0052
3263.62892 15.7134 0.0057
3264.50589 15.6986 0.0058
3266.49131 15.7104 0.0064
3268.52670 15.7040 0.0056
3270.55802 15.7052 0.0078
3273.58002 15.7182 0.0067
3277.56680 15.7062 0.0058
3279.56138 15.7278 0.0061
3287.48561 15.7034 0.0064
3291.54411 15.7074 0.0055
3431.88373 15.6981 0.0049
3438.88190 15.7056 0.0051
3444.81855 15.6991 0.0046
3446.84351 15.7124 0.0053
3448.87314 15.7141 0.0048
3450.91220 15.6925 0.0048
3454.81906 15.7017 0.0063
3456.82668 15.6973 0.0048
3467.79008 15.6955 0.0057
3469.90052 15.6932 0.0045
3471.77723 15.6986 0.0063
3473.93121 15.6876 0.0065
3477.89043 15.6874 0.0049
3480.68925 15.6877 0.0048
3483.68411 15.7028 0.0051
3496.88802 15.6896 0.0057
3497.65132 15.6885 0.0059
3499.69366 15.6733 0.0045
3500.88024 15.6820 0.0048
3501.68520 15.6877 0.0053
3502.84215 15.6794 0.0047
3503.84379 15.6869 0.0048
3504.67960 15.6825 0.0050
3508.69371 15.6792 0.0058
3509.83168 15.6850 0.0046
3511.71681 15.6764 0.0050
3512.66794 15.6726 0.0056
3520.56815 15.6875 0.0060
3521.81892 15.6746 0.0049
3522.81445 15.6744 0.0051
3523.63746 15.6791 0.0050
3524.62161 15.6630 0.0037
3525.85300 15.6753 0.0048
3526.88611 15.6589 0.0049
3527.79925 15.6670 0.0051
3528.62962 15.6752 0.0047
3529.58686 15.6663 0.0048
3530.72141 15.6731 0.0043
3538.78967 15.6691 0.0046
3544.68977 15.6579 0.0066
3547.72862 15.6640 0.0056
3550.70435 15.6500 0.0040
3551.81687 15.6455 0.0045
3553.61961 15.6406 0.0052
3554.57507 15.6510 0.0061
3556.58362 15.6421 0.0051
3558.55349 15.6375 0.0049
3559.77008 15.6377 0.0041
3560.74209 15.6383 0.0047
3561.70269 15.6480 0.0043
3562.76630 15.6409 0.0047
3563.51575 15.6402 0.0052
3564.71950 15.6330 0.0054
3569.80314 15.6382 0.0058
3573.50243 15.6182 0.0067
3574.56492 15.6248 0.0048
3574.72630 15.6219 0.0050
3575.55339 15.6176 0.0043
3576.51164 15.6199 0.0049
3577.56402 15.6124 0.0046
3578.53738 15.6173 0.0042
3579.49574 15.6227 0.0045
3580.51142 15.5902 0.0045
3581.54114 15.6153 0.0047
3582.49993 15.6243 0.0047
3583.53962 15.6193 0.0046
3584.52576 15.6240 0.0046
3585.51635 15.6049 0.0045
3586.57467 15.6060 0.0043
3587.63075 15.6094 0.0052
3588.56729 15.5997 0.0036
3589.52603 15.6073 0.0043
3590.50608 15.5982 0.0045
3591.55098 15.6030 0.0042
3592.51737 15.6071 0.0046
3593.61289 15.5946 0.0047
3594.54825 15.5844 0.0044
3600.54509 15.5747 0.0062
3601.47743 15.5856 0.0047
3602.50246 15.5792 0.0054
3603.49645 15.5824 0.0051
3607.51261 15.5638 0.0044
3608.50418 15.5785 0.0054
3617.55769 15.5617 0.0048
3620.66137 15.5482 0.0043
3629.64571 15.5307 0.0055
3632.53197 15.5180 0.0050
3634.59524 15.5106 0.0045
3640.57568 15.5098 0.0044
3646.50323 15.4909 0.0051
3651.49486 15.4939 0.0051
3653.52272 15.4841 0.0053
3773.87919 15.4531 0.0050
3779.88442 15.4418 0.0049
3786.83554 15.4469 0.0047
3790.83076 15.4568 0.0047
3793.82076 15.4523 0.0044
3795.81044 15.4471 0.0047
3797.80570 15.4472 0.0043
3798.85386 15.4636 0.0043
3800.90101 15.4523 0.0045
3802.89475 15.4521 0.0044
3804.80927 15.4577 0.0046
3805.84668 15.4606 0.0044
3806.84325 15.4701 0.0043
3808.81638 15.4633 0.0042
3809.82004 15.4634 0.0041
3810.86807 15.4641 0.0044
3811.89530 15.4603 0.0044
3813.88100 15.4653 0.0043
3814.87851 15.4712 0.0044
3818.78832 15.4610 0.0041
3819.85206 15.4723 0.0040
3820.81576 15.4742 0.0040
3821.82004 15.4763 0.0041
3822.86647 15.4728 0.0042
3823.83020 15.4754 0.0040
3824.83191 15.4656 0.0048
3825.85369 15.4655 0.0043
3826.83165 15.4703 0.0044
3827.85453 15.4738 0.0041
3828.83008 15.4774 0.0046
3829.80825 15.4777 0.0041
3830.78917 15.4760 0.0043
3830.79791 15.4811 0.0043
3832.79224 15.4835 0.0043
3832.82845 15.4752 0.0042
3833.69883 15.4838 0.0046
3834.84081 15.4807 0.0041
3835.79122 15.4721 0.0042
3836.78930 15.4829 0.0044
3837.78619 15.4825 0.0043
3838.79036 15.4783 0.0049
3839.78631 15.4810 0.0044
3840.79341 15.4733 0.0046
3841.77150 15.4832 0.0044
3845.76930 15.4793 0.0048
3846.77693 15.4813 0.0043
3847.85257 15.4870 0.0044
3848.80055 15.4898 0.0044
3849.80296 15.4777 0.0044
3850.74663 15.4867 0.0044
3851.75653 15.4848 0.0043
3852.74503 15.4812 0.0049
3853.73779 15.4844 0.0037
3856.72668 15.4909 0.0044
3858.78685 15.4925 0.0045
3859.68404 15.5008 0.0048
3860.87697 15.4852 0.0049
3861.71883 15.4868 0.0044
3862.73225 15.4890 0.0042
3863.74389 15.4926 0.0042
3864.73704 15.5017 0.0042
3865.62242 15.4922 0.0045
3866.62265 15.4984 0.0047
3867.77533 15.4958 0.0046
3867.80405 15.5063 0.0045
3868.62189 15.5053 0.0052
3869.78731 15.5078 0.0050
3873.60860 15.4986 0.0048
3874.83101 15.5021 0.0044
3875.60323 15.5074 0.0043
3876.71104 15.5102 0.0037
3877.59781 15.5164 0.0042
3880.70113 15.5178 0.0043
3881.70933 15.5104 0.0041
3882.64433 15.5115 0.0042
3883.69693 15.5105 0.0041
3886.65570 15.5147 0.0044
3887.65128 15.5211 0.0042
3889.80594 15.5091 0.0043
3890.59658 15.5124 0.0045
3891.72933 15.5142 0.0044
3892.78218 15.5200 0.0043
3893.68030 15.5331 0.0047
3894.72780 15.5234 0.0046
3896.67008 15.5238 0.0050
3900.58053 15.5363 0.0047
3901.60074 15.5381 0.0047
3902.61534 15.5463 0.0043
3903.71113 15.5395 0.0045
3904.59835 15.5417 0.0042
3905.59861 15.5453 0.0041
3906.58669 15.5532 0.0048
3907.64351 15.5603 0.0054
3908.57664 15.5365 0.0043
3909.58271 15.5386 0.0042
3910.63791 15.5438 0.0044
3912.58412 15.5514 0.0040
3913.58165 15.5564 0.0043
3914.59958 15.5404 0.0044
3915.57949 15.5587 0.0042
3916.63070 15.5583 0.0039
3917.67115 15.5611 0.0045
3918.66978 15.5465 0.0043
3919.61097 15.5560 0.0046
3920.56294 15.5575 0.0043
3920.84051 15.5505 0.0045
3921.57503 15.5628 0.0053
3930.61589 15.5736 0.0044
3931.56105 15.5764 0.0050
3931.69865 15.5797 0.0047
3932.65153 15.5726 0.0045
3933.56519 15.5677 0.0042
3934.53588 15.5797 0.0045
3935.61405 15.5782 0.0042
3936.53638 15.5733 0.0046
3937.61198 15.5813 0.0045
3938.54502 15.5735 0.0051
3940.68106 15.5708 0.0041
3944.61606 15.5885 0.0036
3945.56643 15.5910 0.0044
3946.56363 15.5926 0.0048
3950.56713 15.5966 0.0044
3951.57584 15.6028 0.0051
3956.61296 15.6000 0.0051
3957.55058 15.6059 0.0050
3958.62304 15.6099 0.0049
3959.56325 15.6095 0.0048
3960.54095 15.5990 0.0043
3961.61614 15.6004 0.0056
3963.58609 15.6122 0.0045
3964.57584 15.6256 0.0044
3965.56941 15.6170 0.0044
3966.55730 15.6213 0.0045
3967.58975 15.6132 0.0049
3968.54387 15.6144 0.0050
3969.55125 15.6125 0.0044
3970.55613 15.6189 0.0048
3971.59617 15.6293 0.0052
3973.62590 15.6232 0.0046
3974.55827 15.6192 0.0056
3975.55325 15.6190 0.0046
3976.55078 15.6201 0.0045
3979.56543 15.6204 0.0050
3982.48440 15.6358 0.0070
3986.62736 15.6201 0.0052
3987.54735 15.6351 0.0046
3988.56027 15.6099 0.0042
3989.63005 15.6217 0.0054
3991.52306 15.6286 0.0055
3994.59164 15.6311 0.0050
3995.61932 15.6294 0.0042
3999.52581 15.6425 0.0050
4001.54919 15.6254 0.0046
4002.54589 15.6427 0.0043
4004.56878 15.6370 0.0056
4005.58425 15.6323 0.0048
4006.56993 15.6387 0.0046
4011.48694 15.6444 0.0052
4012.57382 15.6409 0.0060
4015.51357 15.6415 0.0057
4017.48818 15.6534 0.0050
4019.49245 15.6472 0.0054
4021.48883 15.6646 0.0061
4024.52798 15.6534 0.0047
4026.52352 15.6526 0.0050
4028.53962 15.6605 0.0051
4031.53955 15.6645 0.0060
4145.87907 15.7068 0.0076
4151.83858 15.6837 0.0062
4154.84819 15.6889 0.0060
4157.81848 15.6902 0.0062
4159.83484 15.6878 0.0061
4161.88846 15.6822 0.0064
4163.90439 15.6904 0.0060
4166.83685 15.7016 0.0076
4168.87175 15.6967 0.0064
4170.88883 15.6937 0.0061
4175.89703 15.6991 0.0060
4177.79870 15.6951 0.0059
4178.85198 15.7026 0.0059
4179.89174 15.6916 0.0059
4181.82852 15.7032 0.0056
4182.87689 15.7026 0.0056
4183.90918 15.7056 0.0059
4184.76821 15.6941 0.0055
4185.88682 15.6984 0.0065
4190.76976 15.7103 0.0064
4191.87312 15.7018 0.0071
4192.79175 15.6965 0.0065
4193.81015 15.6978 0.0061
4194.83169 15.6978 0.0058
4196.82019 15.6893 0.0060
4202.80168 15.6885 0.0055
4203.78978 15.6953 0.0057
4204.78188 15.6969 0.0058
4205.78023 15.6960 0.0055
4207.77665 15.7033 0.0058
4208.77361 15.7000 0.0057
4211.83673 15.7143 0.0051
4213.78085 15.6979 0.0057
